"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Carlo Santambrogio's glass house","","public","","Aug 10, 2012, 10:52:08 PM UTC","0.0","0.0","","",""
