"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"National Ignition Facility - man-made Sun","","public","","Jul 19, 2012, 12:07:02 PM UTC","0.0","0.0","","",""
