"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Stunning aerial photographs show what's going on in the world's back gardens","","public","","Jan 17, 2012, 7:03:25 AM UTC","0.0","0.0","","",""
