"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"This Mathematical Cabinet Brings Fibonacci To Your Living Room","","public","","Oct 23, 2012, 10:39:40 AM UTC","0.0","0.0","","",""
