"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"UNHATE Campaign by Benetton","","public","","Nov 17, 2011, 11:21:22 AM UTC","0.0","0.0","","",""
