"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"The World's New Seven Wonders of Nature","","public","","Nov 18, 2011, 5:01:55 AM UTC","0.0","0.0","","",""
