"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"iProduct - List of 10 Future Apple Items We Will Be Able to Enjoy in 2013","","public","","Sep 20, 2012, 8:08:13 PM UTC","0.0","0.0","","",""
