"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Creative Motorcycle Helmets","","public","","Mar 25, 2012, 2:50:29 AM UTC","0.0","0.0","","",""
