"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Photography of China - by Alain Delorme","","public","","Apr 7, 2013, 11:26:38 AM UTC","0.0","0.0","","",""
