"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Re-imagine - Internet Trend","","public","","Dec 5, 2012, 10:44:35 AM UTC","0.0","0.0","","",""
