"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Who owns 25 trillions dollars U.S. Equity Market?","","public","","Jan 16, 2013, 8:28:42 AM UTC","0.0","0.0","","",""
