"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"George Steinmetz Aerial Photography","","public","","Nov 18, 2012, 6:20:18 AM UTC","0.0","0.0","","",""
