"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Yuri Vishnevsky  - Silk","","public","","Mar 18, 2013, 9:09:26 PM UTC","0.0","0.0","","",""
