"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"The Shortest And Most Accurate History Of The World","","public","","Feb 15, 2014, 5:19:26 AM UTC","0.0","0.0","","",""
