"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"The Greatest Fake London Underground Signs","","public","","Feb 15, 2014, 7:06:08 AM UTC","0.0","0.0","","",""
