"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"seDUCATIve vs. MANigale","","public","","Nov 2, 2013, 3:44:55 AM UTC","0.0","0.0","","",""
