"title","description","access","location","date.formatted","geo_data.latitude","geo_data.longitude","media_key","album_id","album_url"
"Yann Arthus-Bertrand - Earth From Above","","public","","Feb 10, 2013, 4:00:04 AM UTC","0.0","0.0","","",""
